Inning,Over,Batting_Team,Player,Non_Striker,Baller,Runs,Extra
2,4.6,Delhi Daredevils,G Gambhir,S Dhawan,MM Patel,1,0
2,5.1,Delhi Daredevils,G Gambhir,S Dhawan,SK Trivedi,0,0
2,5.2,Delhi Daredevils,G Gambhir,S Dhawan,SK Trivedi,0,1
2,5.3,Delhi Daredevils,G Gambhir,S Dhawan,SK Trivedi,1,0
2,5.4,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,0,0
2,5.5,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,4,0
2,5.6,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,1,0
2,5.7,Delhi Daredevils,G Gambhir,S Dhawan,SK Trivedi,0,0
2,6.1,Delhi Daredevils,S Dhawan,G Gambhir,SR Watson,1,0
2,6.2,Delhi Daredevils,G Gambhir,S Dhawan,SR Watson,1,0
2,6.3,Delhi Daredevils,S Dhawan,G Gambhir,SR Watson,0,0
2,6.4,Delhi Daredevils,S Dhawan,G Gambhir,SR Watson,0,0
2,6.5,Delhi Daredevils,S Dhawan,G Gambhir,SR Watson,1,0
2,6.6,Delhi Daredevils,G Gambhir,S Dhawan,SR Watson,1,0
2,7.1,Delhi Daredevils,G Gambhir,S Dhawan,SK Trivedi,1,0
2,7.2,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,4,0
2,7.3,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,0,1
2,7.4,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,0,0
2,7.5,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,4,0
2,7.6,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,2,0
2,7.7,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,0,0
2,8.1,Delhi Daredevils,G Gambhir,S Dhawan,SK Warne,0,0
2,8.2,Delhi Daredevils,G Gambhir,S Dhawan,SK Warne,1,0
2,8.3,Delhi Daredevils,S Dhawan,G Gambhir,SK Warne,4,0
2,8.4,Delhi Daredevils,S Dhawan,G Gambhir,SK Warne,0,0
2,8.5,Delhi Daredevils,S Dhawan,G Gambhir,SK Warne,1,0
2,8.6,Delhi Daredevils,G Gambhir,S Dhawan,SK Warne,1,0
2,9.1,Delhi Daredevils,G Gambhir,S Dhawan,YK Pathan,0,0
2,9.2,Delhi Daredevils,G Gambhir,S Dhawan,YK Pathan,0,1
2,9.3,Delhi Daredevils,G Gambhir,S Dhawan,YK Pathan,4,0
2,9.4,Delhi Daredevils,G Gambhir,S Dhawan,YK Pathan,1,0
2,9.5,Delhi Daredevils,S Dhawan,G Gambhir,YK Pathan,1,0
2,9.6,Delhi Daredevils,G Gambhir,S Dhawan,YK Pathan,0,0
2,9.7,Delhi Daredevils,G Gambhir,S Dhawan,YK Pathan,1,0
2,10.1,Delhi Daredevils,G Gambhir,S Dhawan,SK Warne,1,0
2,10.2,Delhi Daredevils,S Dhawan,G Gambhir,SK Warne,1,0
2,10.3,Delhi Daredevils,G Gambhir,S Dhawan,SK Warne,4,0
2,10.4,Delhi Daredevils,G Gambhir,S Dhawan,SK Warne,1,0
2,10.5,Delhi Daredevils,S Dhawan,G Gambhir,SK Warne,1,0
2,10.6,Delhi Daredevils,G Gambhir,S Dhawan,SK Warne,1,0
2,11.1,Delhi Daredevils,G Gambhir,S Dhawan,YK Pathan,1,0
2,11.2,Delhi Daredevils,S Dhawan,G Gambhir,YK Pathan,1,0
2,11.3,Delhi Daredevils,G Gambhir,S Dhawan,YK Pathan,2,0
2,11.4,Delhi Daredevils,G Gambhir,S Dhawan,YK Pathan,1,0
2,11.5,Delhi Daredevils,S Dhawan,G Gambhir,YK Pathan,0,0
2,11.6,Delhi Daredevils,S Dhawan,G Gambhir,YK Pathan,0,0
2,12.1,Delhi Daredevils,G Gambhir,S Dhawan,D Salunkhe,1,0
2,12.2,Delhi Daredevils,S Dhawan,G Gambhir,D Salunkhe,1,0
2,12.3,Delhi Daredevils,G Gambhir,S Dhawan,D Salunkhe,1,0
2,12.4,Delhi Daredevils,S Dhawan,G Gambhir,D Salunkhe,1,0
2,12.5,Delhi Daredevils,G Gambhir,S Dhawan,D Salunkhe,1,0
2,12.6,Delhi Daredevils,S Dhawan,G Gambhir,D Salunkhe,0,5
2,12.7,Delhi Daredevils,S Dhawan,G Gambhir,D Salunkhe,1,0
2,13.1,Delhi Daredevils,S Dhawan,G Gambhir,SR Watson,1,0
2,13.2,Delhi Daredevils,G Gambhir,S Dhawan,SR Watson,0,0
2,13.3,Delhi Daredevils,G Gambhir,S Dhawan,SR Watson,1,0
2,13.4,Delhi Daredevils,S Dhawan,G Gambhir,SR Watson,1,0
2,13.5,Delhi Daredevils,G Gambhir,S Dhawan,SR Watson,1,0
2,13.6,Delhi Daredevils,S Dhawan,G Gambhir,SR Watson,0,0
2,14.1,Delhi Daredevils,G Gambhir,S Dhawan,SK Trivedi,0,1
2,14.2,Delhi Daredevils,G Gambhir,S Dhawan,SK Trivedi,1,0
2,14.3,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,4,0
2,14.4,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,2,0
2,14.5,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,4,0
2,14.6,Delhi Daredevils,S Dhawan,G Gambhir,SK Trivedi,1,0
2,14.7,Delhi Daredevils,G Gambhir,S Dhawan,SK Trivedi,0,0
2,15.1,Delhi Daredevils,S Dhawan,G Gambhir,YK Pathan,4,0
